"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.50235000000E+008, +1.47077207366E+001, +0.00000000000E+000
+6.52234800000E+008, +1.47445389066E+001, +0.00000000000E+000
+6.54234600000E+008, +1.47930564392E+001, +0.00000000000E+000
+6.56234400000E+008, +1.48602633445E+001, +0.00000000000E+000
+6.58234200000E+008, +1.49253139390E+001, +0.00000000000E+000
+6.60234000000E+008, +1.49992666928E+001, +0.00000000000E+000
+6.62233800000E+008, +1.50798920480E+001, +0.00000000000E+000
+6.64233600000E+008, +1.51502514436E+001, +0.00000000000E+000
+6.66233400000E+008, +1.52297547898E+001, +0.00000000000E+000
+6.68233200000E+008, +1.52989466625E+001, +0.00000000000E+000
+6.70233000000E+008, +1.53609920836E+001, +0.00000000000E+000
+6.72232800000E+008, +1.54192761986E+001, +0.00000000000E+000
+6.74232600000E+008, +1.54688937338E+001, +0.00000000000E+000
+6.76232400000E+008, +1.55137697797E+001, +0.00000000000E+000
+6.78232200000E+008, +1.55533835845E+001, +0.00000000000E+000
+6.80232000000E+008, +1.55847503351E+001, +0.00000000000E+000
+6.82231800000E+008, +1.56000220838E+001, +0.00000000000E+000
+6.84231600000E+008, +1.56024217613E+001, +0.00000000000E+000
+6.86231400000E+008, +1.55975137880E+001, +0.00000000000E+000
+6.88231200000E+008, +1.55895488402E+001, +0.00000000000E+000
+6.90231000000E+008, +1.55930745950E+001, +0.00000000000E+000
+6.92230800000E+008, +1.55874171807E+001, +0.00000000000E+000
+6.94230600000E+008, +1.55895186013E+001, +0.00000000000E+000
+6.96230400000E+008, +1.55869847059E+001, +0.00000000000E+000
+6.98230200000E+008, +1.55859031831E+001, +0.00000000000E+000
+7.00230000000E+008, +1.55841771608E+001, +0.00000000000E+000
+7.02229800000E+008, +1.55926387960E+001, +0.00000000000E+000
+7.04229600000E+008, +1.55900060824E+001, +0.00000000000E+000
+7.06229400000E+008, +1.55957719161E+001, +0.00000000000E+000
+7.08229200000E+008, +1.56066529309E+001, +0.00000000000E+000
+7.10229000000E+008, +1.56156112365E+001, +0.00000000000E+000
+7.12228800000E+008, +1.56238453604E+001, +0.00000000000E+000
+7.14228600000E+008, +1.56266167987E+001, +0.00000000000E+000
+7.16228400000E+008, +1.56273325179E+001, +0.00000000000E+000
+7.18228200000E+008, +1.56334516475E+001, +0.00000000000E+000
