"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.18238200000E+008, -1.67483506604E+001, +0.00000000000E+000
+6.20238000000E+008, -1.69758820117E+001, +0.00000000000E+000
+6.22237800000E+008, -1.70308677017E+001, +0.00000000000E+000
+6.24237600000E+008, -1.71126281253E+001, +0.00000000000E+000
+6.26237400000E+008, -1.71570843919E+001, +0.00000000000E+000
+6.28237200000E+008, -1.72193070438E+001, +0.00000000000E+000
+6.30237000000E+008, -1.71860848742E+001, +0.00000000000E+000
+6.32236800000E+008, -1.71811233351E+001, +0.00000000000E+000
+6.34236600000E+008, -1.72851383404E+001, +0.00000000000E+000
+6.36236400000E+008, -1.72612039920E+001, +0.00000000000E+000
+6.38236200000E+008, -1.72156829876E+001, +0.00000000000E+000
+6.40236000000E+008, -1.72054449229E+001, +0.00000000000E+000
+6.42235800000E+008, -1.70903540306E+001, +0.00000000000E+000
+6.44235600000E+008, -1.71311276544E+001, +0.00000000000E+000
+6.46235400000E+008, -1.74389873854E+001, +0.00000000000E+000
+6.48235200000E+008, -1.74517601589E+001, +0.00000000000E+000
+6.50235000000E+008, -1.72283969659E+001, +0.00000000000E+000
+6.52234800000E+008, -1.72010000604E+001, +0.00000000000E+000
+6.54234600000E+008, -1.72646826220E+001, +0.00000000000E+000
+6.56234400000E+008, -1.76914874812E+001, +0.00000000000E+000
+6.58234200000E+008, -1.82421095403E+001, +0.00000000000E+000
+6.60234000000E+008, -1.86679460125E+001, +0.00000000000E+000
+6.62233800000E+008, -1.87320466343E+001, +0.00000000000E+000
+6.64233600000E+008, -1.85773067724E+001, +0.00000000000E+000
+6.66233400000E+008, -1.85358677406E+001, +0.00000000000E+000
+6.68233200000E+008, -1.84151068567E+001, +0.00000000000E+000
+6.70233000000E+008, -1.80980376927E+001, +0.00000000000E+000
+6.72232800000E+008, -1.74677345630E+001, +0.00000000000E+000
+6.74232600000E+008, -1.69974701263E+001, +0.00000000000E+000
+6.76232400000E+008, -1.66657872054E+001, +0.00000000000E+000
+6.78232200000E+008, -1.67945641324E+001, +0.00000000000E+000
+6.80232000000E+008, -1.69610905736E+001, +0.00000000000E+000
+6.82231800000E+008, -1.68990117705E+001, +0.00000000000E+000
+6.84231600000E+008, -1.68588286046E+001, +0.00000000000E+000
+6.86231400000E+008, -1.67476080319E+001, +0.00000000000E+000
+6.88231200000E+008, -1.67731338848E+001, +0.00000000000E+000
+6.90231000000E+008, -1.67006772724E+001, +0.00000000000E+000
+6.92230800000E+008, -1.68078833675E+001, +0.00000000000E+000
+6.94230600000E+008, -1.66614093962E+001, +0.00000000000E+000
+6.96230400000E+008, -1.66981235597E+001, +0.00000000000E+000
+6.98230200000E+008, -1.69684375848E+001, +0.00000000000E+000
+7.00230000000E+008, -1.72726924862E+001, +0.00000000000E+000
+7.02229800000E+008, -1.79430097821E+001, +0.00000000000E+000
+7.04229600000E+008, -1.85251417819E+001, +0.00000000000E+000
+7.06229400000E+008, -1.88999407080E+001, +0.00000000000E+000
+7.08229200000E+008, -1.90770785840E+001, +0.00000000000E+000
+7.10229000000E+008, -1.92416062252E+001, +0.00000000000E+000
+7.12228800000E+008, -1.92539447649E+001, +0.00000000000E+000
+7.14228600000E+008, -1.96775908953E+001, +0.00000000000E+000
+7.16228400000E+008, -2.05897920742E+001, +0.00000000000E+000
+7.18228200000E+008, -2.19187529216E+001, +0.00000000000E+000
+7.20228000000E+008, -2.29902138249E+001, +0.00000000000E+000
+7.22227800000E+008, -2.31636120377E+001, +0.00000000000E+000
+7.24227600000E+008, -2.26457535068E+001, +0.00000000000E+000
+7.26227400000E+008, -2.19237359143E+001, +0.00000000000E+000
+7.28227200000E+008, -2.09487515520E+001, +0.00000000000E+000
+7.30227000000E+008, -2.01282818942E+001, +0.00000000000E+000
+7.32226800000E+008, -1.99035461266E+001, +0.00000000000E+000
+7.34226600000E+008, -1.97171191570E+001, +0.00000000000E+000
+7.36226400000E+008, -1.97465187248E+001, +0.00000000000E+000
+7.38226200000E+008, -1.94622240106E+001, +0.00000000000E+000
+7.40226000000E+008, -1.95955181783E+001, +0.00000000000E+000
+7.42225800000E+008, -1.96332063174E+001, +0.00000000000E+000
+7.44225600000E+008, -1.96118725109E+001, +0.00000000000E+000
+7.46225400000E+008, -1.95954159042E+001, +0.00000000000E+000
+7.48225200000E+008, -1.98228028558E+001, +0.00000000000E+000
+7.50225000000E+008, -1.97505632046E+001, +0.00000000000E+000
+7.52224800000E+008, -1.94110086453E+001, +0.00000000000E+000
+7.54224600000E+008, -1.87744906042E+001, +0.00000000000E+000
+7.56224400000E+008, -1.80493439424E+001, +0.00000000000E+000
+7.58224200000E+008, -1.76928735832E+001, +0.00000000000E+000
+7.60224000000E+008, -1.75718269302E+001, +0.00000000000E+000
+7.62223800000E+008, -1.76301151638E+001, +0.00000000000E+000
+7.64223600000E+008, -1.79817732713E+001, +0.00000000000E+000
+7.66223400000E+008, -1.82517425065E+001, +0.00000000000E+000
+7.68223200000E+008, -1.82069285563E+001, +0.00000000000E+000
+7.70223000000E+008, -1.78102294549E+001, +0.00000000000E+000
+7.72222800000E+008, -1.75173578824E+001, +0.00000000000E+000
+7.74222600000E+008, -1.76753794045E+001, +0.00000000000E+000
+7.76222400000E+008, -1.81441856007E+001, +0.00000000000E+000
+7.78222200000E+008, -1.93739944908E+001, +0.00000000000E+000
+7.80222000000E+008, -2.04160379799E+001, +0.00000000000E+000
+7.82221800000E+008, -2.13540695630E+001, +0.00000000000E+000
+7.84221600000E+008, -2.21695703257E+001, +0.00000000000E+000
+7.86221400000E+008, -2.25698004686E+001, +0.00000000000E+000
+7.88221200000E+008, -2.26198421101E+001, +0.00000000000E+000
+7.90221000000E+008, -2.25791178767E+001, +0.00000000000E+000
+7.92220800000E+008, -2.22834995461E+001, +0.00000000000E+000
+7.94220600000E+008, -2.25354673200E+001, +0.00000000000E+000
+7.96220400000E+008, -2.31719036303E+001, +0.00000000000E+000
+7.98220200000E+008, -2.38216076525E+001, +0.00000000000E+000
+8.00220000000E+008, -2.41747891889E+001, +0.00000000000E+000
+8.02219800000E+008, -2.43136249575E+001, +0.00000000000E+000
+8.04219600000E+008, -2.43227269748E+001, +0.00000000000E+000
+8.06219400000E+008, -2.42610411640E+001, +0.00000000000E+000
+8.08219200000E+008, -2.44344731893E+001, +0.00000000000E+000
+8.10219000000E+008, -2.46680600688E+001, +0.00000000000E+000
+8.12218800000E+008, -2.45836070531E+001, +0.00000000000E+000
+8.14218600000E+008, -2.50472212023E+001, +0.00000000000E+000
+8.16218400000E+008, -2.50731860432E+001, +0.00000000000E+000
+8.18218200000E+008, -2.47513689796E+001, +0.00000000000E+000
+8.20218000000E+008, -2.49871414104E+001, +0.00000000000E+000
+8.22217800000E+008, -2.52999156247E+001, +0.00000000000E+000
+8.24217600000E+008, -2.58840104492E+001, +0.00000000000E+000
+8.26217400000E+008, -2.61433592323E+001, +0.00000000000E+000
+8.28217200000E+008, -2.59330084934E+001, +0.00000000000E+000
+8.30217000000E+008, -2.61094810811E+001, +0.00000000000E+000
+8.32216800000E+008, -2.58736532915E+001, +0.00000000000E+000
+8.34216600000E+008, -2.63985465248E+001, +0.00000000000E+000
+8.36216400000E+008, -2.74347681575E+001, +0.00000000000E+000
