"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.32246800000E+008, +2.34740789186E-008, +0.00000000000E+000
+5.34246600000E+008, +2.56855286727E-008, +0.00000000000E+000
+5.36246400000E+008, +3.01647406055E-008, +0.00000000000E+000
+5.38246200000E+008, +3.25600609203E-008, +0.00000000000E+000
+5.40246000000E+008, +2.71210422309E-008, +0.00000000000E+000
+5.42245800000E+008, +2.60438092257E-008, +0.00000000000E+000
+5.44245600000E+008, +2.99590595764E-008, +0.00000000000E+000
+5.46245400000E+008, +3.06629545740E-008, +0.00000000000E+000
+5.48245200000E+008, +3.24516800315E-008, +0.00000000000E+000
+5.50245000000E+008, +3.27249697141E-008, +0.00000000000E+000
+5.52244800000E+008, +3.22854669608E-008, +0.00000000000E+000
+5.54244600000E+008, +3.19296428944E-008, +0.00000000000E+000
+5.56244400000E+008, +3.12549105310E-008, +0.00000000000E+000
+5.58244200000E+008, +3.22319770155E-008, +0.00000000000E+000
+5.60244000000E+008, +3.11870733827E-008, +0.00000000000E+000
+5.62243800000E+008, +3.32567268977E-008, +0.00000000000E+000
+5.64243600000E+008, +3.28690544130E-008, +0.00000000000E+000
+5.66243400000E+008, +3.42579201581E-008, +0.00000000000E+000
+5.68243200000E+008, +3.36243941662E-008, +0.00000000000E+000
+5.70243000000E+008, +3.21696212872E-008, +0.00000000000E+000
+5.72242800000E+008, +2.96902305557E-008, +0.00000000000E+000
+5.74242600000E+008, +2.89861515566E-008, +0.00000000000E+000
+5.76242400000E+008, +2.88124753553E-008, +0.00000000000E+000
+5.78242200000E+008, +2.94442175500E-008, +0.00000000000E+000
+5.80242000000E+008, +3.06634625745E-008, +0.00000000000E+000
+5.82241800000E+008, +3.19391498334E-008, +0.00000000000E+000
+5.84241600000E+008, +3.01744877035E-008, +0.00000000000E+000
+5.86241400000E+008, +2.94073709238E-008, +0.00000000000E+000
+5.88241200000E+008, +2.97371931077E-008, +0.00000000000E+000
+5.90241000000E+008, +3.02443869418E-008, +0.00000000000E+000
+5.92240800000E+008, +3.12904954489E-008, +0.00000000000E+000
+5.94240600000E+008, +3.18964294151E-008, +0.00000000000E+000
+5.96240400000E+008, +3.05739827487E-008, +0.00000000000E+000
+5.98240200000E+008, +3.00482322986E-008, +0.00000000000E+000
+6.00240000000E+008, +3.12005955593E-008, +0.00000000000E+000
+6.02239800000E+008, +3.07110104452E-008, +0.00000000000E+000
+6.04239600000E+008, +3.04311237243E-008, +0.00000000000E+000
+6.06239400000E+008, +3.09201737994E-008, +0.00000000000E+000
+6.08239200000E+008, +3.02906390334E-008, +0.00000000000E+000
+6.10239000000E+008, +3.06650212991E-008, +0.00000000000E+000
+6.12238800000E+008, +3.06411633618E-008, +0.00000000000E+000
+6.14238600000E+008, +3.19474568686E-008, +0.00000000000E+000
+6.16238400000E+008, +3.03903857551E-008, +0.00000000000E+000
+6.18238200000E+008, +3.06665129719E-008, +0.00000000000E+000
+6.20238000000E+008, +2.78080906498E-008, +0.00000000000E+000
+6.22237800000E+008, +2.91899942741E-008, +0.00000000000E+000
+6.24237600000E+008, +2.79005000635E-008, +0.00000000000E+000
+6.26237400000E+008, +2.73865912946E-008, +0.00000000000E+000
+6.28237200000E+008, +2.66159310237E-008, +0.00000000000E+000
+6.30237000000E+008, +2.87531841668E-008, +0.00000000000E+000
+6.32236800000E+008, +2.77527747663E-008, +0.00000000000E+000
+6.34236600000E+008, +3.00046522336E-008, +0.00000000000E+000
+6.36236400000E+008, +3.05075415077E-008, +0.00000000000E+000
+6.38236200000E+008, +2.92704069139E-008, +0.00000000000E+000
+6.40236000000E+008, +3.16246669772E-008, +0.00000000000E+000
+6.42235800000E+008, +2.93106678714E-008, +0.00000000000E+000
+6.44235600000E+008, +2.89698753973E-008, +0.00000000000E+000
+6.46235400000E+008, +3.11443234220E-008, +0.00000000000E+000
+6.48235200000E+008, +3.03598702728E-008, +0.00000000000E+000
+6.50235000000E+008, +3.08178810093E-008, +0.00000000000E+000
+6.52234800000E+008, +3.22426977461E-008, +0.00000000000E+000
+6.54234600000E+008, +3.23493978420E-008, +0.00000000000E+000
+6.56234400000E+008, +3.20613578892E-008, +0.00000000000E+000
+6.58234200000E+008, +3.19015152090E-008, +0.00000000000E+000
+6.60234000000E+008, +2.94417418168E-008, +0.00000000000E+000
+6.62233800000E+008, +2.97856340996E-008, +0.00000000000E+000
+6.64233600000E+008, +2.79669541247E-008, +0.00000000000E+000
+6.66233400000E+008, +2.82052910713E-008, +0.00000000000E+000
+6.68233200000E+008, +2.89129309950E-008, +0.00000000000E+000
+6.70233000000E+008, +2.72922352682E-008, +0.00000000000E+000
+6.72232800000E+008, +2.87001215550E-008, +0.00000000000E+000
+6.74232600000E+008, +3.17260456594E-008, +0.00000000000E+000
+6.76232400000E+008, +3.38272160864E-008, +0.00000000000E+000
+6.78232200000E+008, +3.40693228069E-008, +0.00000000000E+000
+6.80232000000E+008, +3.10214302111E-008, +0.00000000000E+000
+6.82231800000E+008, +2.98862845705E-008, +0.00000000000E+000
+6.84231600000E+008, +3.16357267179E-008, +0.00000000000E+000
+6.86231400000E+008, +3.18433357375E-008, +0.00000000000E+000
+6.88231200000E+008, +3.37314850398E-008, +0.00000000000E+000
+6.90231000000E+008, +3.17884207840E-008, +0.00000000000E+000
+6.92230800000E+008, +3.21856406736E-008, +0.00000000000E+000
+6.94230600000E+008, +3.36788467173E-008, +0.00000000000E+000
+6.96230400000E+008, +3.37095117169E-008, +0.00000000000E+000
+6.98230200000E+008, +3.37625980788E-008, +0.00000000000E+000
+7.00230000000E+008, +3.48484255345E-008, +0.00000000000E+000
+7.02229800000E+008, +3.21840578273E-008, +0.00000000000E+000
+7.04229600000E+008, +2.99228620936E-008, +0.00000000000E+000
+7.06229400000E+008, +2.95264109753E-008, +0.00000000000E+000
+7.08229200000E+008, +2.92417016484E-008, +0.00000000000E+000
+7.10229000000E+008, +3.13641813863E-008, +0.00000000000E+000
+7.12228800000E+008, +3.29188841510E-008, +0.00000000000E+000
+7.14228600000E+008, +3.46248521199E-008, +0.00000000000E+000
+7.16228400000E+008, +3.40823729098E-008, +0.00000000000E+000
+7.18228200000E+008, +2.93230452929E-008, +0.00000000000E+000
+7.20228000000E+008, +2.55951599435E-008, +0.00000000000E+000
+7.22227800000E+008, +2.30638788847E-008, +0.00000000000E+000
+7.24227600000E+008, +2.45946060000E-008, +0.00000000000E+000
+7.26227400000E+008, +2.62268890946E-008, +0.00000000000E+000
+7.28227200000E+008, +2.84835911732E-008, +0.00000000000E+000
+7.30227000000E+008, +2.93976353932E-008, +0.00000000000E+000
+7.32226800000E+008, +3.19201591512E-008, +0.00000000000E+000
+7.34226600000E+008, +3.47203191519E-008, +0.00000000000E+000
+7.36226400000E+008, +3.02513344630E-008, +0.00000000000E+000
+7.38226200000E+008, +3.17951248241E-008, +0.00000000000E+000
+7.40226000000E+008, +3.23860876730E-008, +0.00000000000E+000
+7.42225800000E+008, +3.05465821246E-008, +0.00000000000E+000
+7.44225600000E+008, +3.08466058159E-008, +0.00000000000E+000
+7.46225400000E+008, +3.11551949168E-008, +0.00000000000E+000
+7.48225200000E+008, +3.23046949148E-008, +0.00000000000E+000
+7.50225000000E+008, +3.01009330588E-008, +0.00000000000E+000
+7.52224800000E+008, +3.10874844210E-008, +0.00000000000E+000
+7.54224600000E+008, +3.22433527922E-008, +0.00000000000E+000
